Sub Prod Cd;Acct Nbr;Tran Cd;Trans Desc;Tran Detail Desc;Db Cr Cd;Category;Post Dt;Tran Amt;MCC;Merchant Type;SIC Code Group Type;Presentation;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 GENUINE AIRCRAFT HAR4405-2717161  CA       ;D;Travel;7/8/2014;26.55;5969;Direct Marketing ﾖ Not Elsewhere Classified;Direct Marketing ﾖ Not Elsewhere Classified;Direct Marketing ﾖ Not Elsewhere Classified;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 GOLF USA OMAHA      OMAHA        NE       ;D;Sporting Goods/Retail;7/14/2014;19.38;5941;Sporting Goods Stores;Sporting Goods Stores;Sporting Goods Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 GREAT CLIPS 16044    PAPILLION    NE       ;D;Healthcare;5/5/2014;6.99;5912;Drug Stores and Pharmacies;Drug Stores and Pharmacies;Drug Stores and Pharmacies;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 GRETNA ACE HARDWARE GRETNA       NE       ;D;Home Supply/Housing;5/12/2014;17.42;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HOB-LOB #60 1515 S 0044Papillion    NE       ;D;Sporting Goods/Retail;5/7/2014;8.02;5970;Artistﾒs Supply and Craft Shops;Artistﾒs Supply and Craft Shops;Artistﾒs Supply and Craft Shops;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HOB-LOB #60 1515 S 0044Papillion    NE       ;D;Sporting Goods/Retail;8/20/2014;20.03;5970;Artistﾒs Supply and Craft Shops;Artistﾒs Supply and Craft Shops;Artistﾒs Supply and Craft Shops;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HOB-LOB #60 1515 S 0044Papillion    NE       ;D;Sporting Goods/Retail;7/3/2014;32.11;5970;Artistﾒs Supply and Craft Shops;Artistﾒs Supply and Craft Shops;Artistﾒs Supply and Craft Shops;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HOB-LOB #60 1515 S 0044Papillion    NE       ;D;Sporting Goods/Retail;5/7/2014;35.28;5970;Artistﾒs Supply and Craft Shops;Artistﾒs Supply and Craft Shops;Artistﾒs Supply and Craft Shops;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 HOME & GARDEN TRUE VOMAHA        NE       ;D;Home Supply/Housing;7/17/2014;5.88;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 HOME & GARDEN TRUE VOMAHA        NE       ;D;Home Supply/Housing;7/14/2014;7.26;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 HOME & GARDEN TRUE VOMAHA        NE       ;D;Home Supply/Housing;6/10/2014;7.49;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 HOME & GARDEN TRUE VOMAHA        NE       ;D;Home Supply/Housing;5/13/2014;8.33;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 HOME & GARDEN TRUE VOMAHA        NE       ;D;Home Supply/Housing;7/11/2014;10.1;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 HOME & GARDEN TRUE VOMAHA        NE       ;D;Home Supply/Housing;5/8/2014;15.23;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1400441         OMAHA        NE       ;D;Grocery;6/9/2014;18.49;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1466         OMAHA        NE       ;D;Grocery;8/28/2014;20.46;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1466         OMAHA        NE       ;D;Grocery;7/24/2014;32.35;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1514         PAPILLION    NE       ;D;Grocery;5/19/2014;11.76;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1514         PAPILLION    NE       ;D;Grocery;5/6/2014;18.15;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1514         PAPILLION    NE       ;D;Grocery;5/12/2014;18.68;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1514         PAPILLION    NE       ;D;Grocery;7/3/2014;20.01;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1514         PAPILLION    NE       ;D;Grocery;5/16/2014;27.78;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1514         PAPILLION    NE       ;D;Grocery;7/10/2014;43.08;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1575         OMAHA        NE       ;D;Grocery;8/19/2014;9.25;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1575         OMAHA        NE       ;D;Grocery;8/28/2014;44.96;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 HY VEE 1575         OMAHA        NE       ;D;Grocery;8/29/2014;137.22;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 JCPENNEY STORE #2110PAPILLION    NE       ;D;Clothing/Retail;7/17/2014;14.98;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 JERZES              PAPILLION    NE       ;D;Clothing/Retail;9/2/2014;25.22;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 JERZES              PAPILLION    NE       ;D;Clothing/Retail;7/28/2014;31.36;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 JERZES              PAPILLION    NE       ;D;Clothing/Retail;7/21/2014;55.27;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 KOHL'S #0110044 44101 S PAPILLION    NE       ;D;Clothing/Retail;9/3/2014;16.05;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 KOHL'S #0110044 44101 S PAPILLION    NE       ;D;Clothing/Retail;7/8/2014;56.47;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 LAKES PRONTO        SPIRIT LAKE  IA       ;D;Restaurants/Bars;8/18/2014;42;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 MAMAS PIZZA LAVISTA LAVISTA      NE       ;D;Restaurants/Bars;7/15/2014;20.94;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 MAX I WALKER #170   OMAHA        NE       ;D;Clothing/Retail;7/14/2014;14.35;5699;Miscellaneous Apparel and Accessory Shops;Miscellaneous Apparel and Accessory Shops;Miscellaneous Apparel and Accessory Shops;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 MCKEEN'S PUB & GRILLSPIRIT LAKE  IA       ;D;Restaurants/Bars;7/14/2014;66.73;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 MCMASTER-CARR       670-4474-1600 IL       ;D;Restaurants/Bars;7/7/2014;16.46;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 MENARDS - OMAHA     Omaha        NE       ;D;Home Supply/Housing;5/9/2014;8;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 MULLIGANS INC       LINCOLN      NE       ;D;Restaurants/Bars;6/9/2014;12.08;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 NEBRASKA-IOWA INDUSTOMAHA        NE       ;D;Home Supply/Housing;6/12/2014;21.76;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 NICTALGIE TAILORS   OMAHA        NE       ;D;Clothing/Retail;6/5/2014;21.4;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 NI-NE DMV           4400-004440044-44100440044 NE       ;D;Tax;6/4/2014;13;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 NI-NE DMV           4400-004440044-44100440044 NE       ;D;Tax;6/4/2014;28.5;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 NO FRILLS SPRMKTS 00441PAPILLION    NE       ;D;Grocery;7/25/2014;15.43;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 NO FRILLS SPRMKTS 00441PAPILLION    NE       ;D;Grocery;5/21/2014;21.39;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 NO FRILLS SPRMKTS 00441PAPILLION    NE       ;D;Grocery;5/27/2014;44.89;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 NO FRILLS SPRMKTS 440OMAHA        NE       ;D;Grocery;7/21/2014;19.03;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 OC-PAPILLION        PAPILLION    NE       ;D;Auto/Gas;7/7/2014;34.48;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 OMAHA GLASS         OMAHA        NE       ;D;Home Supply/Housing;6/10/2014;40;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 OREILLY AUTO  000021PAPILLION    NE       ;D;Auto/Travel;5/30/2014;62.02;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 QT 516        040051OMAHA        NE       ;D;Auto/Gas;5/20/2014;3.73;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 QUICK PIK           OMAHA        NE       ;D;Auto/Gas;9/2/2014;18.18;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 QUIKTRIP            COLUMBIA     MO       ;D;Auto/Gas;8/4/2014;34.45;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 RAGAZZI`S PIZZA     RALSTON      NE       ;D;Restaurants;8/25/2014;22.64;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 SGT PEFFERS         OMAHA        NE       ;D;Restaurants/Bars;6/16/2014;20.29;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 SOU BEST BUY #1017 2PAPILLION    NE       ;D;Electronics/Housing;8/5/2014;246.09;5712;Furniture; Home Furnishings; and Equipment Stores; ExceptAppliances;Furniture; Home Furnishings; and Equipment Stores; ExceptAppliances;Furniture; Home Furnishings; and Equipment Stores; ExceptAppliances
Checking ;2;1071;VISA DEBIT                             ;51440 SOUND TRANSIT - SO QSEATTLE      WA       ;D;Recreation;8/11/2014;5.5;5942;Book Stores;Book Stores;Book Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 SPACE NEEDLE TICKETSSEATTLE      WA       ;D;Recreation;8/11/2014;46.2;5968;Direct Marketing ﾖ Continuity/Subscription Merchant;Direct Marketing ﾖ Continuity/Subscription Merchant;Direct Marketing ﾖ Continuity/Subscription Merchant;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 SPEEDWAY 044646 BOW  BOWLING GREE KY       ;D;Recreation;8/4/2014;65.6;5942;Book Stores;Book Stores;Book Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 SUPER SAVER #20     OMAHA        NE       ;D;Grocery;7/9/2014;25.87;5411;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;Grocery Stores/Supermarkets;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 TARGET T0210044        Lincoln      NE       ;D;Clothing/Retail;6/12/2014;33.03;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 TARGET T0570        Omaha        NE       ;D;Clothing/Retail;7/9/2014;45.98;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 TEXAS ROADHOUSE 2727PAPILLION    NE       ;D;Restaurants/Bars;7/7/2014;14.43;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 THAT PLACE EATERY   LAVISTA      NE       ;D;Restaurants/Bars;6/13/2014;17.86;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 THAT PLACE EATERY   LAVISTA      NE       ;D;Restaurants/Bars;6/27/2014;39.12;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 THAT PLACE EATERY   LAVISTA      NE       ;D;Restaurants/Bars;6/2/2014;49.99;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 THE MENS WEARHOUSE #OMAHA        NE       ;D;Clothing/Retail;7/28/2014;123.57;5691;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;Menﾒs and Womenﾒs Clothing Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 TOP POT DOUGHNUTS 5TSEATTLE      WA       ;D;Restaurants;8/11/2014;11.03;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 TOYS R US           OMAHA        NE       ;D;Kid Activities;5/27/2014;36.1;7032;Sporting and Recreational Camps;Sporting and Recreational Camps;Sporting and Recreational Camps;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 UNITED      016260200444400-172-2004472 TX       ;D;Travel;8/11/2014;25;5969;Direct Marketing ﾖ Not Elsewhere Classified;Direct Marketing ﾖ Not Elsewhere Classified;Direct Marketing ﾖ Not Elsewhere Classified;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 USPS 70665440622/5746OMAHA        NE       ;D;Mail/Retail;7/15/2014;7.35;5961;Mail Order Houses Including Catalog Order Stores; Book/Record Clubs (No longer permitted for U.S. original presentments);Mail Order Houses Including Catalog Order Stores; Book/Record Clubs (No longer permitted for U.S. original presentments);Mail Order Houses Including Catalog Order Stores; Book/Record Clubs (No longer permitted for U.S. original presentments);;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 VALVOLINE INSTANT OIOMAHA        NE       ;D;Auto/Travel;6/23/2014;53.48;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 VALVOLINE INSTANT OIOMAHA        NE       ;D;Auto/Travel;5/12/2014;160.47;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WAL Wal-Mart Super 0GRETNA       NE       ;D;Retail;5/19/2014;24.59;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WAL Wal-Mart Super 7GRETNA       NE       ;D;Retail;5/29/2014;11.1;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS           LA VISTA     NE       ;D;Pharmacy;6/13/2014;28.43;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS           LINCOLN      NE       ;D;Pharmacy;6/5/2014;14.42;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS           OMAHA        NE       ;D;Pharmacy;5/27/2014;18.17;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS           OMAHA        NE       ;D;Pharmacy;7/25/2014;43.8;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS           OMAHA        NE       ;D;Pharmacy;6/20/2014;58.61;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS           PAPILLION    NE       ;D;Pharmacy;8/27/2014;14.53;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS           PAPILLION    NE       ;D;Pharmacy;5/20/2014;33.93;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS           PAPILLION    NE       ;D;Pharmacy;7/8/2014;64.24;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS 11747 S 16PAPILLION    NE       ;D;Pharmacy;6/19/2014;10.48;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WALGREENS 5004401 VILLALINCOLN      NE       ;D;Pharmacy;8/14/2014;6.62;8099;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;Medical Services; Health Practitioners-not Elsewhe;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WAL-MART #1600441      PAPILLION    NE       ;D;Retail;9/3/2014;10.67;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WAL-MART #1600441      PAPILLION    NE       ;D;Retail;6/27/2014;22.58;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WAL-MART #1600441      PAPILLION    NE       ;D;Retail;6/4/2014;41.36;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WAL-MART #4600      GRETNA       NE       ;D;Retail;5/27/2014;25.79;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WAL-MART #4600      GRETNA       NE       ;D;Retail;6/16/2014;65.3;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WAL-MART STORES     GRETNA       NE       ;D;Retail;7/16/2014;27.29;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WAL-MART STORES     GRETNA       NE       ;D;Retail;7/7/2014;77.02;5310;Discount Stores;Discount Stores;Discount Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 WEST MART INC       OMAHA        NE       ;D;Auto/Gas;5/12/2014;23.96;5542;Automated Fuel Dispensers;Automated Fuel Dispensers;Automated Fuel Dispensers;;;;;;;;;
Checking ;2;5764;INTERLINK/NETS POS                     ;51440 WESTLAKE HARDWARE   OMAHA        NE       ;D;Home Supply/Housing;8/25/2014;26.74;5200;Home Supply Warehouse Stores;Home Supply Warehouse Stores;Home Supply Warehouse Stores;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 WOLFGANG PUCK 7220044447SEATTLE      WA       ;D;Restaurants/Bars;8/12/2014;19.6;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 YARD HOUSE    0004474SEATTLE      WA       ;D;Restaurants/Bars;8/11/2014;30.55;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;51440 YOYO BERRI          OMAHA        NE       ;D;Restaurants/Bars;8/22/2014;18.93;5812;Eating places and Restaurants;Eating places and Restaurants;Eating places and Restaurants;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 100444410 WELCH PLAZA   OMAHA        NE       ;D;ATM / CASH;7/7/2014;20;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 100444410 WELCH PLAZA   OMAHA        NE       ;D;ATM / CASH;6/16/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 100444410 WELCH PLAZA   OMAHA        NE       ;D;ATM / CASH;6/23/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 100444410 WELCH PLAZA   OMAHA        NE       ;D;ATM / CASH;6/30/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 100444410 WELCH PLAZA   OMAHA        NE       ;D;ATM / CASH;7/28/2014;60;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 100444410 WELCH PLAZA   OMAHA        NE       ;D;ATM / CASH;8/4/2014;60;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 100444410 WELCH PLAZA   OMAHA        NE       ;D;ATM / CASH;8/18/2014;60;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 100444410 WELCH PLAZA   OMAHA        NE       ;D;ATM / CASH;8/25/2014;60;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 100444410 WELCH PLAZA   OMAHA        NE       ;D;ATM / CASH;9/2/2014;60;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 15611 HARRISON ST DUOMAHA        NE       ;D;ATM / CASH;7/21/2014;40;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 16TH & CAPITOL      OMAHA        NE       ;D;ATM / CASH;7/14/2014;20;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1085;LOCAL ATM WITHDRAWAL                   ;74470044 2625 S 100445TH STREET OMAHA        NE       ;D;ATM / CASH;7/7/2014;60;;#N/A;#N/A;#N/A;;;;;;;;;
Checking ;2;1071;VISA DEBIT                             ;74470044 AMAZON MKTPLACE PMTSAMZN.COM/BIL WA       ;D;Recreation;7/15/2014;55.95;5968;Direct Marketing ﾖ Continuity/Subscription Merchant;Direct Marketing ﾖ Continuity/Subscription Merchant;Direct Marketing ﾖ Continuity/Subscription Merchant;;;;;;;;;
